Geo,Year,Latitude,Longitude
510690502001,2045,39.29472431,-78.16378477
510690502002,2024,39.21999912,-78.10624111
510690502002,2045,39.21999912,-78.10624111
510690502003,2024,39.23799942,-78.22118351
510690502003,2045,39.23799942,-78.22118351
510690503001,2024,39.20687341,-78.20767912
510690503001,2045,39.20687341,-78.20767912
510690503002,2024,39.15698381,-78.29055513
510690503002,2045,39.15698381,-78.29055513
510690503003,2024,39.1191614,-78.27378496
510690503003,2045,39.1191614,-78.27378496
510690503004,2024,39.04410433,-78.17076243
510690503004,2045,39.04410433,-78.17076243
510690504011,2024,39.0897773,-78.14245227
510690504011,2045,39.0897773,-78.14245227
510690504012,2024,39.10747488,-78.19043222
510690504012,2045,39.10747488,-78.19043222
510690504013,2024,39.24889067,-78.14748229
510690504013,2045,39.24889067,-78.14748229
510690504021,2024,39.27635672,-78.28960025
510690504021,2045,39.27635672,-78.28960025
510690504022,2024,39.21996623,-78.25363746
510690504022,2045,39.21996623,-78.25363746
510690505001,2024,39.08345278,-78.25994696
510690505001,2045,39.08345278,-78.25994696
510690505002,2024,39.05828293,-78.20255688
510690505002,2045,39.05828293,-78.20255688
510690505003,2024,39.37256385,-78.2595224
510690505003,2045,39.37256385,-78.2595224
510690505004,2024,39.17609505,-78.22971975
510690505004,2045,39.17609505,-78.22971975
510690505005,2024,39.04210365,-78.30908936
510690505005,2045,39.04210365,-78.30908936
510690506001,2024,39.03077523,-78.24488834
510690506001,2045,39.03077523,-78.24488834
510690506002,2024,39.32459371,-78.27093001
510690506002,2045,39.32459371,-78.27093001
510690506003,2024,39.32530042,-78.3224483
510690506003,2045,39.32530042,-78.3224483
510690507001,2024,39.08689818,-78.42626673
510690507001,2045,39.08689818,-78.42626673
510690507002,2024,39.13758301,-78.40649957
510690507002,2045,39.13758301,-78.40649957
510690508011,2024,39.19105912,-78.30209269
510690508011,2045,39.19105912,-78.30209269
510690508012,2024,39.19564252,-78.34485134
510690508012,2045,39.19564252,-78.34485134
510690508013,2024,39.09819641,-78.16426553
510690508013,2045,39.09819641,-78.16426553
510690508041,2024,39.24495107,-78.36460348
510690508041,2045,39.24495107,-78.36460348
510690508042,2024,39.09981812,-78.17688495
510690508042,2045,39.09981812,-78.17688495
510690508051,2024,39.09660013,-78.21401432
510690508051,2045,39.09660013,-78.21401432
510690508052,2024,39.0698445,-78.20901982
510690508052,2045,39.0698445,-78.20901982
510690508061,2024,39.09069283,-78.19077019
510690508061,2045,39.09069283,-78.19077019
510690508062,2024,39.08442873,-78.20299812
510690508062,2045,39.08442873,-78.20299812
510690508071,2024,39.08525016,-78.17821434
510690508071,2045,39.08525016,-78.17821434
510690508072,2024,39.10748642,-78.1761788
510690508072,2045,39.10748642,-78.1761788
510690508073,2024,39.09890775,-78.19865073
510690508073,2045,39.09890775,-78.19865073
510690509001,2024,39.13287481,-78.13307459
510690509001,2045,39.13287481,-78.13307459
510690509002,2024,39.13642343,-78.19898858
510690509002,2045,39.13642343,-78.19898858
510690510011,2024,39.16510452,-78.14622079
510690510011,2045,39.16510452,-78.14622079
510690510012,2024,39.15636225,-78.10543085
510690510012,2045,39.15636225,-78.10543085
510690510013,2024,39.18446213,-78.12210442
510690510013,2045,39.18446213,-78.12210442
510690510021,2024,39.17300598,-78.1291748
510690510021,2045,39.17300598,-78.1291748
510690510022,2024,39.20590117,-78.124741
510690510022,2045,39.20590117,-78.124741
510690510023,2024,39.20100833,-78.14445987
510690510023,2045,39.20100833,-78.14445987
510690510024,2024,39.20489402,-78.17571427
510690510024,2045,39.20489402,-78.17571427
510690511021,2024,39.17248364,-78.11178596
510690511021,2045,39.17248364,-78.11178596
510690511022,2024,39.18203953,-78.10065666
510690511022,2045,39.18203953,-78.10065666
510690511023,2024,37.33263515,-80.73473441
510690511023,2045,37.33263515,-80.73473441
510690511024,2024,37.39825143,-80.83656211
510690511024,2045,37.39825143,-80.83656211
510690511031,2024,39.15894755,-78.12941395
510690511031,2045,39.15894755,-78.12941395
510690511032,2024,39.18043185,-78.12813021
510690511032,2045,39.18043185,-78.12813021
510690511041,2024,39.17753828,-78.14019024
510690511041,2045,39.17753828,-78.14019024
510690511042,2024,39.19349095,-78.08814008
510690511042,2045,39.19349095,-78.08814008
510719301001,2024,39.17032089,-78.09096426
510719301001,2045,39.17032089,-78.09096426
510719301002,2024,39.20900173,-78.16374968
510719301002,2045,39.20900173,-78.16374968
510719302001,2024,37.34947362,-80.50071356
510719302001,2045,37.34947362,-80.50071356
510719302002,2024,37.28235743,-80.55979499
510719302002,2045,37.28235743,-80.55979499
510719302003,2024,37.39353179,-80.59780879
510719302003,2045,37.39353179,-80.59780879
510719303001,2024,37.36741374,-80.76048275
510719303001,2045,37.36741374,-80.76048275
510719303002,2024,37.26277315,-80.66730078
510719303002,2045,37.26277315,-80.66730078
510719303003,2024,37.34075753,-80.71049846
510719303003,2045,37.34075753,-80.71049846
510719303004,2024,37.30959923,-80.62876093
510719303004,2045,37.30959923,-80.62876093
510719303005,2024,37.32383968,-80.88695238
510719303005,2045,37.32383968,-80.88695238
510719303006,2024,37.34481971,-80.7903087
510719303006,2045,37.34481971,-80.7903087
510719304001,2024,37.29951559,-80.71391667
510719304001,2045,37.29951559,-80.71391667
510719304002,2024,37.23948306,-80.83721874
510719304002,2045,37.23948306,-80.83721874
510719304003,2024,37.31494113,-80.77023036
510719304003,2045,37.31494113,-80.77023036
510719304004,2024,37.45475122,-76.53890084
510719304004,2045,37.45475122,-76.53890084
510731001011,2024,37.49556857,-76.49117697
510731001011,2045,37.49556857,-76.49117697
510731001012,2024,37.46793102,-76.47595965
510731001012,2045,37.46793102,-76.47595965
510731001021,2024,37.377117,-76.55886198
510731001021,2045,37.377117,-76.55886198
510731001022,2024,37.41115379,-76.56129249
510731001022,2045,37.41115379,-76.56129249
510731002011,2024,37.38996544,-76.49055408
510731002011,2045,37.38996544,-76.49055408
510731002012,2024,37.38166578,-76.51928853
510731002012,2045,37.38166578,-76.51928853
510731002013,2024,37.31457928,-76.55074499
510731002013,2045,37.31457928,-76.55074499
510731002021,2024,37.279288,-76.40137201
510731002021,2045,37.279288,-76.40137201
510731002022,2024,37.68950718,-77.68581141
510731002022,2045,37.68950718,-77.68581141
510731002031,2024,37.32736279,-80.81036635
510731002031,2045,37.32736279,-80.81036635
510731002032,2024,37.50836221,-76.57990147
510731002032,2045,37.50836221,-76.57990147
510731002033,2024,37.25886257,-76.50941016
510731002033,2045,37.25886257,-76.50941016
510731002034,2024,37.2990949,-76.52034322
510731002034,2045,37.2990949,-76.52034322
510731003011,2024,37.55320161,-76.61196989
510731003011,2045,37.55320161,-76.61196989
510731003012,2024,37.44938823,-76.63579287
510731003012,2045,37.44938823,-76.63579287
510731003013,2024,37.25263757,-76.49156874
510731003013,2045,37.25263757,-76.49156874
510731003014,2024,37.27523231,-76.51372948
510731003014,2045,37.27523231,-76.51372948
510731003021,2024,37.33939073,-76.58528531
510731003021,2045,37.33939073,-76.58528531
510731003022,2024,37.39555364,-76.63707664
510731003022,2045,37.39555364,-76.63707664
510731003023,2024,37.42317257,-76.53581774
510731003023,2045,37.42317257,-76.53581774
510731003024,2024,37.40256609,-76.44247708
510731003024,2045,37.40256609,-76.44247708
510731004001,2024,37.28607445,-76.52890854
510731004001,2045,37.28607445,-76.52890854
510731005001,2024,37.31760554,-76.52240452
510731005001,2045,37.31760554,-76.52240452
510754001011,2024,37.33100741,-76.45807511
510754001011,2045,37.33100741,-76.45807511
510754001012,2024,37.61867435,-77.6945721
510754001012,2045,37.61867435,-77.6945721
510754001021,2024,37.58759681,-77.66946686
510754001021,2045,37.58759681,-77.66946686
510754001022,2024,37.64965127,-77.68682881
510754001022,2045,37.64965127,-77.68682881
510754002001,2024,37.69640052,-77.76488713
510754002001,2045,37.69640052,-77.76488713
510754002002,2024,37.64168152,-77.7672207
510754002002,2045,37.64168152,-77.7672207
510754002003,2024,37.67510068,-77.8269328
510754002003,2045,37.67510068,-77.8269328
510754002004,2024,37.65590291,-77.86219247
510754002004,2045,37.65590291,-77.86219247
510754003001,2024,37.69509209,-77.98361566
510754003001,2045,37.69509209,-77.98361566
510754004001,2024,37.79644885,-77.94971118
510754004001,2045,37.79644885,-77.94971118
510754004002,2024,37.74554387,-77.89116573
510754004002,2045,37.74554387,-77.89116573
510754004003,2024,37.79828665,-78.00590108
510754004003,2045,37.79828665,-78.00590108
510754004004,2024,37.72270632,-77.8263087
510754004004,2045,37.72270632,-77.8263087
510754005001,2024,37.71786031,-77.91663441
510754005001,2045,37.71786031,-77.91663441
510754005002,2024,37.83013935,-78.06806391
510754005002,2045,37.83013935,-78.06806391
510754005003,2024,37.71554135,-78.07445305
510754005003,2045,37.71554135,-78.07445305
510770601011,2024,38.37308075,-78.46532177
510770601011,2045,38.37308075,-78.46532177
510770601012,2024,38.29317374,-78.39429681
510770601012,2045,38.29317374,-78.39429681
510770601013,2024,38.29542979,-78.55907139
510770601013,2045,38.29542979,-78.55907139
510770601021,2024,38.26202182,-78.42345605
510770601021,2045,38.26202182,-78.42345605
510770601022,2024,38.26233764,-78.49125917
510770601022,2045,38.26233764,-78.49125917
510770601023,2024,38.2227285,-78.38852158
510770601023,2045,38.2227285,-78.38852158
510770601024,2024,36.93394974,-78.82478021
510770601024,2045,36.93394974,-78.82478021
510770602011,2024,36.81579251,-78.71709067
510770602011,2045,36.81579251,-78.71709067
510770602012,2024,36.78399757,-79.04690543
510770602012,2045,36.78399757,-79.04690543
510770602013,2024,36.58083951,-79.03754293
510770602013,2045,36.58083951,-79.03754293
510770602021,2024,36.58356688,-78.89732746
510770602021,2045,36.58356688,-78.89732746
510770602022,2024,36.63310625,-78.76728328
510770602022,2045,36.63310625,-78.76728328
510770602023,2024,36.57250267,-78.77843096
510770602023,2045,36.57250267,-78.77843096
510770603001,2024,36.76078585,-78.85925574
510770603001,2045,36.76078585,-78.85925574
510770603002,2024,36.71516813,-78.84395378
510770603002,2045,36.71516813,-78.84395378
510790301011,2024,36.72514951,-78.99073412
510790301011,2045,36.72514951,-78.99073412
510790301012,2024,36.75485379,-81.06431933
510790301012,2045,36.75485379,-81.06431933
510790301021,2024,36.71143179,-80.99697568
510790301021,2045,36.71143179,-80.99697568
510790301022,2024,36.60136214,-80.96526274
510790301022,2045,36.60136214,-80.96526274
510790301023,2024,36.70142514,-81.0818277
510790301023,2045,36.70142514,-81.0818277
510790301024,2024,36.71657572,-81.29673484
510790301024,2045,36.71657572,-81.29673484
510790302011,2024,36.64863639,-81.24792723
510790302011,2045,36.64863639,-81.24792723
510790302012,2024,36.67848983,-80.9674687
510790302012,2045,36.67848983,-80.9674687
510790302013,2024,36.59528082,-80.92865975
510790302013,2045,36.59528082,-80.92865975
510790302014,2024,36.63772655,-81.51513601
510790302014,2045,36.63772655,-81.51513601
510790302021,2024,36.61276227,-81.03048734
510790302021,2045,36.61276227,-81.03048734
510790302022,2024,36.59392816,-80.89010241
510790302022,2045,36.59392816,-80.89010241
510818801011,2024,36.6602646,-81.13404842
510818801011,2045,36.6602646,-81.13404842
510818801012,2024,36.6027966,-81.10747909
510818801012,2045,36.6027966,-81.10747909
510818801013,2024,36.59408061,-81.23694828
510818801013,2045,36.59408061,-81.23694828
510818801014,2024,36.61695948,-81.38092803
510818801014,2045,36.61695948,-81.38092803
510818801021,2024,38.27394906,-78.44070596
510818801021,2045,38.27394906,-78.44070596
510818802001,2024,38.21885608,-78.36269611
510818802001,2045,38.21885608,-78.36269611
510818802002,2024,38.19835909,-78.37406448
510818802002,2045,38.19835909,-78.37406448
510818802003,2024,38.20582393,-78.41067605
510818802003,2045,38.20582393,-78.41067605
510839301001,2024,38.23316019,-78.43823698
510839301001,2045,38.23316019,-78.43823698
510839301002,2024,38.25121605,-78.34516088
510839301002,2045,38.25121605,-78.34516088
510839301003,2024,36.73223248,-77.60473442
510839301003,2045,36.73223248,-77.60473442
510839302021,2024,36.70231514,-77.48963091
510839302021,2045,36.70231514,-77.48963091
510839302022,2024,36.81370316,-77.58097763
510839302022,2045,36.81370316,-77.58097763
510839302023,2024,36.63822346,-77.55634148
510839302023,2045,36.63822346,-77.55634148
510839302031,2024,36.66044267,-77.63954649
510839302031,2045,36.66044267,-77.63954649
510839302032,2024,36.77124934,-77.50805549
510839302032,2045,36.77124934,-77.50805549
510839302033,2024,36.58515253,-77.52977089
510839302033,2045,36.58515253,-77.52977089
510839302041,2024,36.79860241,-77.48619019
510839302041,2045,36.79860241,-77.48619019
510839302042,2024,36.86993845,-78.77768274
510839302042,2045,36.86993845,-78.77768274
510839303011,2024,36.67063354,-78.82044739
510839303011,2045,36.67063354,-78.82044739
510839303012,2024,36.82798226,-79.10852141
510839303012,2045,36.82798226,-79.10852141
510839303021,2024,36.7909478,-78.98718109
510839303021,2045,36.7909478,-78.98718109
510839303022,2024,36.71406776,-79.10512228
510839303022,2045,36.71406776,-79.10512228
510839303023,2024,36.97768061,-78.93927384
510839303023,2045,36.97768061,-78.93927384
510839304001,2024,37.0154335,-79.03643285
510839304001,2045,37.0154335,-79.03643285
510839304002,2024,36.94633689,-79.06007188
510839304002,2045,36.94633689,-79.06007188
510839304003,2024,36.90144654,-78.96286285
510839304003,2045,36.90144654,-78.96286285
510839304004,2024,36.85028518,-79.00328495
510839304004,2045,36.85028518,-79.00328495
510839305001,2024,36.62910494,-79.10562112
510839305001,2045,36.62910494,-79.10562112
510839305002,2024,36.80084396,-78.85952171
510839305002,2045,36.80084396,-78.85952171
510839305003,2024,36.64790527,-78.92977797
510839305003,2045,36.64790527,-78.92977797
510839305004,2024,36.72992501,-78.74153372
510839305004,2045,36.72992501,-78.74153372
510839306011,2024,36.85427042,-78.89679114
510839306011,2045,36.85427042,-78.89679114
510839306012,2024,36.76229434,-78.94031302
510839306012,2045,36.76229434,-78.94031302
510839306021,2024,36.70635417,-78.93407721
510839306021,2045,36.70635417,-78.93407721
510839306022,2024,36.7593703,-78.90705725
510839306022,2045,36.7593703,-78.90705725
510839308001,2024,36.71852602,-78.90921927
510839308001,2045,36.71852602,-78.90921927
510839308002,2024,36.69969914,-78.90031766
510839308002,2045,36.69969914,-78.90031766
510839308003,2024,37.80966218,-77.72865151
510839308003,2045,37.80966218,-77.72865151
510853201001,2024,37.76243166,-77.40798157
510853201001,2045,37.76243166,-77.40798157
510853201002,2024,37.69489865,-77.35692717
510853201002,2045,37.69489865,-77.35692717
510853201003,2024,37.73578829,-77.33297058
510853201003,2045,37.73578829,-77.33297058
510853201004,2024,37.65782058,-77.42069055
510853201004,2045,37.65782058,-77.42069055
510853202001,2024,37.63356926,-77.34373205
510853202001,2045,37.63356926,-77.34373205
510853202002,2024,37.65706106,-77.31409095
510853202002,2045,37.65706106,-77.31409095
510853202003,2024,37.63388239,-77.33198161
510853202003,2045,37.63388239,-77.33198161
510853203001,2024,37.61772106,-77.37439507
510853203001,2045,37.61772106,-77.37439507
510853203002,2024,37.61678723,-77.30738152
510853203002,2045,37.61678723,-77.30738152
510853203003,2024,37.62403776,-77.179201
510853203003,2045,37.62403776,-77.179201
510853204001,2024,37.5759904,-77.55877662
510853204001,2045,37.5759904,-77.55877662
510853204002,2024,36.71945357,-78.89319151
510853204002,2045,36.71945357,-78.89319151
510853204003,2024,37.8570733,-77.46329191
510853204003,2045,37.8570733,-77.46329191
510853205001,2024,37.85583898,-77.53506303
510853205001,2045,37.85583898,-77.53506303
510853205002,2024,37.87865622,-77.6167222
510853205002,2045,37.87865622,-77.6167222
510853205003,2024,37.82554491,-77.63511147
510853205003,2045,37.82554491,-77.63511147
510853206011,2024,37.77410208,-77.48865106
510853206011,2045,37.77410208,-77.48865106
510853206012,2024,37.62317361,-77.25931714
510853206012,2045,37.62317361,-77.25931714
510853206013,2024,37.93651487,-77.66914763
510853206013,2045,37.93651487,-77.66914763
510853206021,2024,37.72790521,-77.61056846
510853206021,2045,37.72790521,-77.61056846
510853206022,2024,37.78556949,-77.65030754
510853206022,2045,37.78556949,-77.65030754
510853207011,2024,37.57974091,-77.24444088
510853207011,2045,37.57974091,-77.24444088
510853207012,2024,37.73865386,-77.67604683
510853207012,2045,37.73865386,-77.67604683
510853207021,2024,37.74534436,-77.50443507
510853207021,2045,37.74534436,-77.50443507
510853207022,2024,37.77193032,-77.54845893
510853207022,2045,37.77193032,-77.54845893
510853208011,2024,37.60942672,-77.39146153
510853208011,2045,37.60942672,-77.39146153
510853208031,2024,37.73295147,-77.73523061
510853208031,2045,37.73295147,-77.73523061
510853208032,2024,37.70010742,-77.47687822
510853208032,2045,37.70010742,-77.47687822
510853208033,2024,37.70107242,-77.45677789
510853208033,2045,37.70107242,-77.45677789
510853208041,2024,37.63380681,-77.40208467
510853208041,2045,37.63380681,-77.40208467
510853208042,2024,37.60247485,-77.36239849
510853208042,2045,37.60247485,-77.36239849
510853208043,2024,37.59552258,-77.36823559
510853208043,2045,37.59552258,-77.36823559
510853208051,2024,37.73046556,-77.55002665
510853208051,2045,37.73046556,-77.55002665
510853208052,2024,37.60655788,-77.37901719
510853208052,2045,37.60655788,-77.37901719
510853209011,2024,37.79613772,-77.50411583
510853209011,2045,37.79613772,-77.50411583
510853209012,2024,37.77658746,-77.47201352
510853209012,2045,37.77658746,-77.47201352
510853209013,2024,37.77706104,-77.45860673
510853209013,2045,37.77706104,-77.45860673
510853209021,2024,37.73956944,-77.47710433
510853209021,2045,37.73956944,-77.47710433
510853209022,2024,37.75225964,-77.46625483
510853209022,2045,37.75225964,-77.46625483
510853210011,2024,37.70148438,-77.39065639
510853210011,2045,37.70148438,-77.39065639
510853210012,2024,37.72099462,-77.43516867
510853210012,2045,37.72099462,-77.43516867
510853210013,2024,37.66666554,-77.3953615
510853210013,2045,37.66666554,-77.3953615
510853210031,2024,37.69818401,-77.41880636
510853210031,2045,37.69818401,-77.41880636
510853210041,2024,37.64977065,-77.34172773
510853210041,2045,37.64977065,-77.34172773
510853210042,2024,37.62928184,-77.32448748
510853210042,2045,37.62928184,-77.32448748
510853210043,2024,37.68486269,-77.4082593
510853210043,2045,37.68486269,-77.4082593
510853211001,2024,37.60915606,-77.32531876
510853211001,2045,37.60915606,-77.32531876
510853211002,2024,37.6854233,-77.4280387
510853211002,2045,37.6854233,-77.4280387
510853211003,2024,37.69231437,-77.4249252
510853211003,2045,37.69231437,-77.4249252
510853212011,2024,37.67325094,-77.41261179
510853212011,2045,37.67325094,-77.41261179
510853212012,2024,37.67850844,-77.43405006
510853212012,2045,37.67850844,-77.43405006
510853212013,2024,37.65146763,-77.3668051
510853212013,2045,37.65146763,-77.3668051
510853212021,2024,37.66521357,-77.3670436
510853212021,2045,37.66521357,-77.3670436
510853212022,2024,37.63944481,-77.37130348
510853212022,2045,37.63944481,-77.37130348
510853212023,2024,37.62381665,-77.35598794
510853212023,2045,37.62381665,-77.35598794
510853213001,2024,37.61410216,-77.34931187
510853213001,2045,37.61410216,-77.34931187
510853213002,2024,37.59217885,-77.33622057
510853213002,2045,37.59217885,-77.33622057
510853213003,2024,37.62393777,-77.31765889
510853213003,2045,37.62393777,-77.31765889
510853213004,2024,37.60507979,-77.34628532
510853213004,2045,37.60507979,-77.34628532
510853214011,2024,37.57873049,-77.30707487
510853214011,2045,37.57873049,-77.30707487
510853214021,2024,37.57921234,-77.33324596
510853214021,2045,37.57921234,-77.33324596
510853214022,2024,37.60039869,-77.31708917
510853214022,2045,37.60039869,-77.31708917
510853214031,2024,37.5818192,-77.28632297
510853214031,2045,37.5818192,-77.28632297
510872001061,2024,37.67860915,-77.25896011
510872001061,2045,37.67860915,-77.25896011
510872001062,2024,37.59939024,-77.57018197
510872001062,2045,37.59939024,-77.57018197
510872001063,2024,37.6035332,-77.58104644
510872001063,2045,37.6035332,-77.58104644
510872001064,2024,37.59717607,-77.58056271
510872001064,2045,37.59717607,-77.58056271
510872001081,2024,37.59901531,-77.58804978
510872001081,2045,37.59901531,-77.58804978
510872001082,2024,37.56463467,-77.55298993
510872001082,2045,37.56463467,-77.55298993
510872001091,2024,37.56787044,-77.60981069
510872001091,2045,37.56787044,-77.60981069
510872001092,2024,37.57779228,-77.57413238
510872001092,2045,37.57779228,-77.57413238
510872001093,2024,37.60367123,-77.61192321
510872001093,2045,37.60367123,-77.61192321
510872001221,2024,37.60658802,-77.62389665
510872001221,2045,37.60658802,-77.62389665
510872001222,2024,37.610442,-77.59216268
510872001222,2045,37.610442,-77.59216268
510872001223,2024,37.61323802,-77.59699952
510872001223,2045,37.61323802,-77.59699952
510872001231,2024,37.65013036,-77.63091818
510872001231,2045,37.65013036,-77.63091818
510872001232,2024,37.6826991,-77.57392658
510872001232,2045,37.6826991,-77.57392658
510872001233,2024,37.59980884,-77.520806
510872001233,2045,37.59980884,-77.520806
510872001241,2024,37.64188028,-77.53896661
510872001241,2045,37.64188028,-77.53896661
510872001242,2024,37.64503932,-77.5465268
510872001242,2045,37.64503932,-77.5465268
510872001243,2024,37.63909332,-77.51939459
510872001243,2045,37.63909332,-77.51939459
510872001251,2024,37.63975749,-77.5266238
510872001251,2045,37.63975749,-77.5266238
510872001252,2024,37.65481388,-77.54967526
510872001252,2045,37.65481388,-77.54967526
510872001253,2024,37.61465707,-77.51049658
510872001253,2045,37.61465707,-77.51049658
510872001254,2024,37.62004917,-77.50607321
510872001254,2045,37.62004917,-77.50607321
510872001261,2024,37.5988306,-77.50534932
510872001261,2045,37.5988306,-77.50534932
510872001262,2024,37.60922563,-77.47751878
510872001262,2045,37.60922563,-77.47751878
510872001263,2024,37.60614068,-77.4583681
510872001263,2045,37.60614068,-77.4583681
510872001271,2024,37.60070603,-77.46088916
510872001271,2045,37.60070603,-77.46088916
510872001272,2024,37.66720742,-77.4426056
510872001272,2045,37.66720742,-77.4426056
510872001273,2024,37.67153717,-77.46638372
510872001273,2045,37.67153717,-77.46638372
510872001274,2024,37.59371274,-77.40003453
510872001274,2045,37.59371274,-77.40003453
510872001311,2024,37.57801695,-77.36545718
510872001311,2045,37.57801695,-77.36545718
510872001312,2024,37.57800363,-77.40820106
510872001312,2045,37.57800363,-77.40820106
510872001321,2024,37.52769316,-77.37225444
510872001321,2045,37.52769316,-77.37225444
510872001322,2024,37.54724676,-77.36928106
510872001322,2045,37.54724676,-77.36928106
510872001331,2024,37.53203432,-77.25156675
510872001331,2045,37.53203432,-77.25156675
510872001332,2024,37.47020585,-77.32252375
510872001332,2045,37.47020585,-77.32252375
510872001333,2024,37.46397447,-77.25087046
510872001333,2045,37.46397447,-77.25087046
510872001341,2024,37.40983378,-77.33934962
510872001341,2045,37.40983378,-77.33934962
510872001342,2024,37.46872361,-77.39316216
510872001342,2045,37.46872361,-77.39316216
510872001343,2024,36.70806995,-79.89202978
510872001343,2045,36.70806995,-79.89202978
510872001351,2024,36.64293278,-79.87772927
510872001351,2045,36.64293278,-79.87772927
510872001352,2024,36.56799787,-79.90911226
510872001352,2045,36.56799787,-79.90911226
510872001361,2024,36.65773438,-79.93647749
510872001361,2045,36.65773438,-79.93647749
510872001362,2024,36.65582522,-79.97299254
510872001362,2045,36.65582522,-79.97299254
510872001371,2024,36.65142896,-80.02986991
510872001371,2045,36.65142896,-80.02986991
510872001372,2024,36.7281852,-80.02646519
510872001372,2045,36.7281852,-80.02646519
510872001381,2024,36.70657461,-79.98017235
510872001381,2045,36.70657461,-79.98017235
510872001382,2024,36.76299424,-80.00962834
510872001382,2045,36.76299424,-80.00962834
510872001383,2024,36.77394907,-80.05625617
510872001383,2045,36.77394907,-80.05625617
510872001391,2024,36.74971832,-80.05189532
510872001391,2045,36.74971832,-80.05189532
510872001392,2024,36.78459903,-79.92042872
510872001392,2045,36.78459903,-79.92042872
510872001393,2024,37.58253836,-77.56618427
510872001393,2045,37.58253836,-77.56618427
510872001401,2024,37.65218457,-77.52526933
510872001401,2045,37.65218457,-77.52526933
510872001402,2024,37.66313659,-77.51859973
510872001402,2045,37.66313659,-77.51859973
510872001411,2024,37.63051011,-77.47742409
510872001411,2045,37.63051011,-77.47742409
510872001412,2024,37.6241299,-77.61393391
510872001412,2045,37.6241299,-77.61393391
510872001421,2024,37.62707428,-77.62296283
510872001421,2045,37.62707428,-77.62296283
510872001422,2024,37.62998538,-77.63296549
510872001422,2045,37.62998538,-77.63296549
510872001423,2024,37.61566523,-77.62480691
510872001423,2045,37.61566523,-77.62480691
510872001431,2024,37.60423046,-77.46920582
510872001431,2045,37.60423046,-77.46920582
510872001441,2024,37.61587951,-77.64467763
510872001441,2045,37.61587951,-77.64467763
510872001442,2024,37.68583019,-77.60561253
510872001442,2045,37.68583019,-77.60561253
510872001443,2024,37.53531561,-77.32358097
510872001443,2045,37.53531561,-77.32358097
510872001451,2024,37.61580985,-77.64019613
510872001451,2045,37.61580985,-77.64019613
510872001452,2024,37.6055335,-77.49624438
510872001452,2045,37.6055335,-77.49624438
510872001461,2024,37.62136355,-77.64113514
510872001461,2045,37.62136355,-77.64113514
510872001462,2024,37.58358516,-77.58931575
510872001462,2045,37.58358516,-77.58931575
510872001463,2024,37.63796546,-77.64350756
510872001463,2045,37.63796546,-77.64350756
510872001471,2024,37.61475054,-77.61144058
510872001471,2045,37.61475054,-77.61144058
510872001472,2024,37.62074881,-77.49452872
510872001472,2045,37.62074881,-77.49452872
510872001473,2024,37.61946036,-77.63487083
510872001473,2045,37.61946036,-77.63487083
510872001481,2024,37.62918454,-77.5584939
510872001481,2045,37.62918454,-77.5584939
510872001482,2024,37.63118585,-77.54709063
510872001482,2045,37.63118585,-77.54709063
510872001483,2024,37.63498451,-77.55473544
510872001483,2045,37.63498451,-77.55473544
510872001491,2024,37.63454673,-77.56276733
510872001491,2045,37.63454673,-77.56276733
510872001492,2024,37.63118932,-77.56410807
510872001492,2045,37.63118932,-77.56410807
510872001493,2024,37.68992052,-77.51483559
510872001493,2045,37.68992052,-77.51483559
510872001494,2024,37.60449513,-77.4275866
510872001494,2045,37.60449513,-77.4275866
510872001501,2024,37.46195408,-77.35332695
510872001501,2045,37.46195408,-77.35332695
510872001502,2024,37.45003371,-77.40700021
510872001502,2045,37.45003371,-77.40700021
510872001503,2024,37.62736152,-77.55456998
510872001503,2045,37.62736152,-77.55456998
510872001511,2024,37.62721992,-77.64003105
510872001511,2045,37.62721992,-77.64003105
510872001512,2024,37.64704345,-77.6040992
510872001512,2045,37.64704345,-77.6040992
510872001513,2024,37.58694315,-77.42832552
510872001513,2045,37.58694315,-77.42832552
510872001514,2024,37.51060544,-77.37956345
510872001514,2045,37.51060544,-77.37956345
510872001521,2024,37.63775322,-77.55959112
510872001521,2045,37.63775322,-77.55959112
510872001522,2024,37.62208908,-77.53326697
510872001522,2045,37.62208908,-77.53326697
510872001531,2024,37.62614024,-77.57792101
510872001531,2045,37.62614024,-77.57792101
510872001532,2024,37.63082899,-77.6036723
510872001532,2045,37.63082899,-77.6036723
510872001533,2024,37.63087291,-77.59155558
510872001533,2045,37.63087291,-77.59155558
510872002011,2024,37.66063856,-77.60525621
510872002011,2045,37.66063856,-77.60525621
510872002012,2024,37.63156726,-77.58344366
510872002012,2045,37.63156726,-77.58344366
510872002021,2024,37.60135103,-77.54105583
510872002021,2045,37.60135103,-77.54105583
510872002022,2024,37.62967507,-77.46771577
510872002022,2045,37.62967507,-77.46771577
510872002023,2024,37.60779425,-77.54588479
510872002023,2045,37.60779425,-77.54588479
510872002024,2024,37.63657952,-77.50388416
510872002024,2045,37.63657952,-77.50388416
510872003011,2024,37.61773219,-77.54921404
510872003011,2045,37.61773219,-77.54921404
510872003012,2024,37.69794104,-77.60139023
510872003012,2045,37.69794104,-77.60139023
510872003021,2024,37.60948047,-77.55691764
510872003021,2045,37.60948047,-77.55691764
510872003022,2024,37.61309712,-77.5822983
510872003022,2045,37.61309712,-77.5822983
510872003023,2024,37.59172876,-77.61331791
