Geo,Year,UrbanArea,TownArea,RuralArea
517100059024,2045,94.03,0,0
517000303003,2024,94.07,0,0
517000303003,2045,94.07,0,0
515102009002,2024,94.24,0,0
515102009002,2045,94.24,0,0
510594811021,2024,94.29,0,0
510594811021,2045,94.29,0,0
516600004023,2024,94.44,0,0
516600004023,2045,94.44,0,0
510594218002,2024,94.48,0,0
510594218002,2045,94.48,0,0
515500204002,2024,94.54,0,0
515500204002,2045,94.54,0,0
516600002042,2024,94.64,0,0
516600002042,2045,94.64,0,0
517000321322,2024,94.78,0,0
517000321322,2045,94.78,0,0
516003004003,2024,94.79,0,0
516003004003,2045,94.79,0,0
517100012003,2024,94.79,0,0
517100012003,2045,94.79,0,0
518303702002,2024,94.82,0,0
518303702002,2045,94.82,0,0
517100002021,2024,95,0,0
517100002021,2045,95,0,0
517100006004,2024,95,0,0
517100006004,2045,95,0,0
511539002021,2024,95.09,0,0
511539002021,2045,95.09,0,0
510594911031,2024,95.15,0,0
510594911031,2045,95.15,0,0
510131026001,2024,95.18,0,0
510131026001,2045,95.18,0,0
517100024002,2024,95.24,0,0
517100024002,2045,95.24,0,0
518100444022,2024,95.25,0,0
518100444022,2045,95.25,0,0
515102019002,2024,95.39,0,0
515102019002,2045,95.39,0,0
511076111012,2024,95.77,0,0
511076111012,2045,95.77,0,0
516839102011,2024,95.92,0,0
516839102011,2045,95.92,0,0
516500118005,2024,96.01,0,0
516500118005,2045,96.01,0,0
510594822061,2024,96.14,0,0
510594822061,2045,96.14,0,0
510594154013,2024,96.16,0,0
510594154013,2045,96.16,0,0
510131032003,2024,96.28,0,0
510131032003,2045,96.28,0,0
510594224012,2024,96.28,0,0
510594224012,2045,96.28,0,0
510594917012,2024,96.37,0,0
510594917012,2045,96.37,0,0
518100404061,2024,96.54,0,0
518100404061,2045,96.54,0,0
515102009001,2024,96.98,0,0
515102009001,2045,96.98,0,0
511539017023,2024,97.21,0,0
511539017023,2045,97.21,0,0
510594206001,2024,97.23,0,0
510594206001,2045,97.23,0,0
515102002013,2024,97.29,0,0
515102002013,2045,97.29,0,0
510818801021,2024,0,97.35,0
510818801021,2045,0,97.35,0
510872004153,2024,0,98.12,0
510872004153,2045,0,98.12,0
517100034002,2024,98.13,0,0
517100034002,2045,98.13,0,0
517100065024,2024,98.35,0,0
517100065024,2045,98.35,0,0
516600003024,2024,98.5,0,0
516600003024,2045,98.5,0,0
518100462171,2024,98.5,0,0
518100462171,2045,98.5,0,0
510594208001,2024,98.52,0,0
510594208001,2045,98.52,0,0
515400002012,2024,98.6,0,0
515400002012,2045,98.6,0,0
517000317023,2024,98.82,0,0
517000317023,2045,98.82,0,0
510594211033,2024,98.86,0,0
510594211033,2045,98.86,0,0
517402114002,2024,98.89,0,0
517402114002,2045,98.89,0,0
518100456032,2024,98.89,0,0
518100456032,2045,98.89,0,0
517100031003,2024,98.92,0,0
517100031003,2045,98.92,0,0
517100065011,2024,99.08,0,0
517100065011,2045,99.08,0,0
511210205001,2024,99.2,0,0
511210205001,2045,99.2,0,0
515500210124,2024,99.27,0,0
515500210124,2045,99.27,0,0
510594913021,2024,99.39,0,0
510594913021,2045,99.39,0,0
518100458031,2024,99.39,0,0
518100458031,2045,99.39,0,0
518100462225,2024,99.41,0,0
518100462225,2045,99.41,0,0
517000316042,2024,99.52,0,0
517000316042,2045,99.52,0,0
517100007001,2024,99.53,0,0
517100007001,2045,99.53,0,0
517600403002,2024,99.68,0,0
517600403002,2045,99.68,0,0
517100038001,2024,99.76,0,0
517100038001,2045,99.76,0,0
516500107031,2024,99.95,0,0
516500107031,2045,99.95,0,0
515102004081,2024,99.97,0,0
515102004081,2045,99.97,0,0
517100059032,2024,100.18,0,0
517100059032,2045,100.18,0,0
517600710032,2024,100.2,0,0
517600710032,2045,100.2,0,0
510131006001,2024,100.4,0,0
510131006001,2045,100.4,0,0
511539010152,2024,100.45,0,0
511539010152,2045,100.45,0,0
511539004093,2024,100.67,0,0
511539004093,2045,100.67,0,0
516600002051,2024,100.72,0,0
516600002051,2045,100.72,0,0
511076110052,2024,100.76,0,0
511076110052,2045,100.76,0,0
518100448053,2024,100.78,0,0
518100448053,2045,100.78,0,0
515400005012,2024,100.88,0,0
515400005012,2045,100.88,0,0
517600607005,2024,100.91,0,0
517600607005,2045,100.91,0,0
510594217011,2024,100.99,0,0
510594217011,2045,100.99,0,0
511539002033,2024,101.06,0,0
511539002033,2045,101.06,0,0
518100454142,2024,101.11,0,0
518100454142,2045,101.11,0,0
517402102001,2024,101.17,0,0
517402102001,2045,101.17,0,0
517100041001,2024,101.21,0,0
517100041001,2045,101.21,0,0
517100066021,2024,101.25,0,0
517100066021,2045,101.25,0,0
510131005002,2024,101.35,0,0
510131005002,2045,101.35,0,0
510594221024,2024,101.38,0,0
510594221024,2045,101.38,0,0
510594805052,2024,101.38,0,0
510594805052,2045,101.38,0,0
518100462222,2024,101.44,0,0
518100462222,2045,101.44,0,0
515500200034,2024,101.51,0,0
515500200034,2045,101.51,0,0
516500118006,2024,101.51,0,0
516500118006,2045,101.51,0,0
511770203162,2024,101.54,0,0
511770203162,2045,101.54,0,0
518100460182,2024,101.54,0,0
518100460182,2045,101.54,0,0
510030113021,2024,101.73,0,0
510030113021,2045,101.73,0,0
510594616042,2024,101.82,0,0
510594616042,2045,101.82,0,0
517600605012,2024,101.99,0,0
517600605012,2045,101.99,0,0
510594318022,2024,102.02,0,0
510594318022,2045,102.02,0,0
511479302042,2024,102.15,0,0
511479302042,2045,102.15,0,0
515102014001,2024,102.21,0,0
515102014001,2045,102.21,0,0
511076105051,2024,102.28,0,0
511076105051,2045,102.28,0,0
518100454051,2024,102.29,0,0
518100454051,2045,102.29,0,0
511539012261,2024,102.47,0,0
511539012261,2045,102.47,0,0
517000305001,2024,102.49,0,0
517000305001,2045,102.49,0,0
510594152001,2024,102.62,0,0
510594152001,2045,102.62,0,0
510594217012,2024,102.72,0,0
510594217012,2045,102.72,0,0
510594615001,2024,102.72,0,0
510594615001,2045,102.72,0,0
510594524003,2024,102.73,0,0
510594524003,2045,102.73,0,0
518100428022,2024,102.74,0,0
518100428022,2045,102.74,0,0
518400002014,2024,102.74,0,0
518400002014,2045,102.74,0,0
516600001011,2024,102.79,0,0
516600001011,2045,102.79,0,0
517100004001,2024,102.81,0,0
517100004001,2045,102.81,0,0
518100460184,2024,102.93,0,0
518100460184,2045,102.93,0,0
517402103003,2024,103.13,0,0
517402103003,2045,103.13,0,0
517100060001,2024,103.21,0,0
517100060001,2045,103.21,0,0
510594526002,2024,103.27,0,0
510594526002,2045,103.27,0,0
516839104014,2024,103.33,0,0
516839104014,2045,103.33,0,0
510594820022,2024,103.45,0,0
510594820022,2045,103.45,0,0
518100454274,2024,103.47,0,0
518100454274,2045,103.47,0,0
518400003013,2024,103.51,0,0
518400003013,2045,103.51,0,0
518200034004,2024,0,103.53,0
518200034004,2045,0,103.53,0
510594221013,2024,103.82,0,0
510594221013,2045,103.82,0,0
517100027003,2024,103.88,0,0
517100027003,2045,103.88,0,0
510594522002,2024,103.94,0,0
510594522002,2045,103.94,0,0
510594306002,2024,103.96,0,0
510594306002,2045,103.96,0,0
511539007023,2024,104.12,0,0
511539007023,2045,104.12,0,0
516600004022,2024,104.23,0,0
516600004022,2045,104.23,0,0
516839102012,2024,104.55,0,0
516839102012,2045,104.55,0,0
516500116003,2024,104.83,0,0
516500116003,2045,104.83,0,0
510594509001,2024,105,0,0
510594509001,2045,105,0,0
518100462074,2024,105.01,0,0
518100462074,2045,105.01,0,0
517900002002,2024,105.06,0,0
517900002002,2045,105.06,0,0
510594713011,2024,105.26,0,0
510594713011,2045,105.26,0,0
517700026003,2024,105.29,0,0
517700026003,2045,105.29,0,0
517600102011,2024,105.35,0,0
517600102011,2045,105.35,0,0
517100056023,2024,105.47,0,0
517100056023,2045,105.47,0,0
510131003004,2024,105.52,0,0
510131003004,2045,105.52,0,0
510594809033,2024,105.54,0,0
510594809033,2045,105.54,0,0
517600608004,2024,105.55,0,0
517600608004,2045,105.55,0,0
516500101042,2024,105.6,0,0
516500101042,2045,105.6,0,0
515400005024,2024,105.66,0,0
515400005024,2045,105.66,0,0
515102001023,2024,105.68,0,0
515102001023,2045,105.68,0,0
518100462072,2024,105.7,0,0
518100462072,2045,105.7,0,0
517402115002,2024,105.76,0,0
517402115002,2045,105.76,0,0
516500116002,2024,105.8,0,0
516500116002,2045,105.8,0,0
517100028004,2024,105.87,0,0
517100028004,2045,105.87,0,0
510594712042,2024,106.14,0,0
510594712042,2045,106.14,0,0
518100408014,2024,106.23,0,0
518100408014,2045,106.23,0,0
510594505001,2024,106.24,0,0
510594505001,2045,106.24,0,0
517100017002,2024,106.27,0,0
517100017002,2045,106.27,0,0
517700018001,2024,106.49,0,0
517700018001,2045,106.49,0,0
517100059014,2024,106.53,0,0
517100059014,2045,106.53,0,0
518400001012,2024,106.6,0,0
518400001012,2045,106.6,0,0
510872008052,2024,106.63,0,0
510872008052,2045,106.63,0,0
517600105002,2024,106.64,0,0
517600105002,2045,106.64,0,0
510872001442,2024,106.84,0,0
510872001442,2045,106.84,0,0
511539014132,2024,106.85,0,0
511539014132,2045,106.85,0,0
517900002001,2024,106.85,0,0
517900002001,2045,106.85,0,0
518100462133,2024,107.07,0,0
518100462133,2045,107.07,0,0
511539001002,2024,0,107.19,0
511539001002,2045,0,107.19,0
510131018034,2024,107.28,0,0
510131018034,2045,107.28,0,0
517600605011,2024,107.32,0,0
517600605011,2045,107.32,0,0
518400002026,2024,107.35,0,0
518400002026,2045,107.35,0,0
518400001013,2024,107.46,0,0
518400001013,2045,107.46,0,0
510131005001,2024,107.52,0,0
510131005001,2045,107.52,0,0
515500207003,2024,107.54,0,0
515500207003,2045,107.54,0,0
510872004183,2024,107.57,0,0
510872004183,2045,107.57,0,0
517600501003,2024,107.67,0,0
517600501003,2045,107.67,0,0
518100462112,2024,107.75,0,0
518100462112,2045,107.75,0,0
510131031002,2024,107.76,0,0
510131031002,2045,107.76,0,0
517402116001,2024,107.8,0,0
517402116001,2045,107.8,0,0
510872014034,2024,107.88,0,0
510872014034,2045,107.88,0,0
510594825032,2024,107.93,0,0
510594825032,2045,107.93,0,0
517402126002,2024,108.07,0,0
517402126002,2045,108.07,0,0
516500118001,2024,108.16,0,0
516500118001,2045,108.16,0,0
515400002021,2024,108.24,0,0
515400002021,2045,108.24,0,0
517700031001,2024,108.28,0,0
517700031001,2045,108.28,0,0
518100440082,2024,108.46,0,0
518100440082,2045,108.46,0,0
510594153003,2024,108.47,0,0
510594153003,2045,108.47,0,0
517100059023,2024,108.56,0,0
517100059023,2045,108.56,0,0
510594811031,2024,108.62,0,0
510594811031,2045,108.62,0,0
510594215002,2024,108.74,0,0
510594215002,2045,108.74,0,0
518100440043,2024,108.89,0,0
518100440043,2045,108.89,0,0
517402131012,2024,108.96,0,0
517402131012,2045,108.96,0,0
511770203043,2024,109.01,0,0
511770203043,2045,109.01,0,0
511539012283,2024,109.26,0,0
511539012283,2045,109.26,0,0
518100440062,2024,109.31,0,0
518100440062,2045,109.31,0,0
518400002025,2024,0,109.35,0
518400002025,2045,0,109.35,0
515102006004,2024,109.4,0,0
515102006004,2045,109.4,0,0
517402132002,2024,109.44,0,0
517402132002,2045,109.44,0,0
517600210001,2024,109.51,0,0
517600210001,2045,109.51,0,0
510594515023,2024,109.66,0,0
510594515023,2045,109.66,0,0
518100454303,2024,109.73,0,0
518100454303,2045,109.73,0,0
516600002041,2024,109.78,0,0
516600002041,2045,109.78,0,0
511539008032,2024,109.97,0,0
511539008032,2045,109.97,0,0
510411002123,2024,109.99,0,0
510411002123,2045,109.99,0,0
510594223024,2024,110.03,0,0
510594223024,2045,110.03,0,0
510131013001,2024,110.06,0,0
510131013001,2045,110.06,0,0
517100050003,2024,110.12,0,0
517100050003,2045,110.12,0,0
515400006001,2024,110.21,0,0
515400006001,2045,110.21,0,0
510131025001,2024,110.46,0,0
510131025001,2045,110.46,0,0
510594314001,2024,110.58,0,0
510594314001,2045,110.58,0,0
510594915013,2024,110.59,0,0
510594915013,2045,110.59,0,0
517000320072,2024,110.6,0,0
517000320072,2045,110.6,0,0
511539012273,2024,110.68,0,0
511539012273,2045,110.68,0,0
511539016023,2024,110.74,0,0
511539016023,2045,110.74,0,0
517000322122,2024,110.93,0,0
517000322122,2045,110.93,0,0
517100066073,2024,111,0,0
517100066073,2045,111,0,0
510594809014,2024,111.14,0,0
510594809014,2045,111.14,0,0
517100006002,2024,111.29,0,0
517100006002,2045,111.29,0,0
510594314003,2024,111.3,0,0
510594314003,2045,111.3,0,0
515500202002,2024,111.53,0,0
515500202002,2045,111.53,0,0
510872004114,2024,111.57,0,0
510872004114,2045,111.57,0,0
510594917043,2024,111.69,0,0
510594917043,2045,111.69,0,0
511539012372,2024,111.7,0,0
511539012372,2045,111.7,0,0
511539014163,2024,111.72,0,0
511539014163,2045,111.72,0,0
510594205032,2024,111.75,0,0
510594205032,2045,111.75,0,0
515400004024,2024,111.76,0,0
515400004024,2045,111.76,0,0
511076113002,2024,111.78,0,0
511076113002,2045,111.78,0,0
511610302011,2024,111.81,0,0
511610302011,2045,111.81,0,0
510594153001,2024,111.82,0,0
510594153001,2045,111.82,0,0
510030106042,2024,0,111.83,0
510030106042,2045,0,111.83,0
517402127012,2024,111.83,0,0
517402127012,2045,111.83,0,0
515500201001,2024,111.87,0,0
515500201001,2045,111.87,0,0
517600203002,2024,111.88,0,0
517600203002,2045,111.88,0,0
511076111013,2024,112.04,0,0
511076111013,2045,112.04,0,0
518100418032,2024,112.1,0,0
518100418032,2045,112.1,0,0
517100003003,2024,112.28,0,0
517100003003,2045,112.28,0,0
511539004072,2024,112.29,0,0
511539004072,2045,112.29,0,0
517100004003,2024,112.33,0,0
517100004003,2045,112.33,0,0
518100428023,2024,112.34,0,0
518100428023,2045,112.34,0,0
518100462111,2024,112.4,0,0
518100462111,2045,112.4,0,0
518400002013,2024,112.51,0,0
518400002013,2045,112.51,0,0
510594151003,2024,112.53,0,0
510594151003,2045,112.53,0,0
516300003011,2024,112.99,0,0
516300003011,2045,112.99,0,0
517100001002,2024,113.03,0,0
517100001002,2045,113.03,0,0
515400005011,2024,113.12,0,0
515400005011,2045,113.12,0,0
511539012371,2024,113.21,0,0
511539012371,2045,113.21,0,0
511539017022,2024,0,113.27,0
511539017022,2045,0,113.27,0
517100046002,2024,113.32,0,0
517100046002,2045,113.32,0,0
510594522001,2024,113.34,0,0
510594522001,2045,113.34,0,0
515500200033,2024,113.36,0,0
515500200033,2045,113.36,0,0
517100005002,2024,113.37,0,0
517100005002,2045,113.37,0,0
518100460181,2024,113.47,0,0
518100460181,2045,113.47,0,0
510131028021,2024,113.49,0,0
510131028021,2045,113.49,0,0
517100050002,2024,113.7,0,0
517100050002,2045,113.7,0,0
516800010003,2024,113.84,0,0
516800010003,2045,113.84,0,0
517600711002,2024,113.95,0,0
517600711002,2045,113.95,0,0
510131034041,2024,114.13,0,0
510131034041,2045,114.13,0,0
518100428015,2024,114.19,0,0
518100428015,2045,114.19,0,0
511076110101,2024,114.28,0,0
511076110101,2045,114.28,0,0
517100026001,2024,114.33,0,0
517100026001,2045,114.33,0,0
517000321173,2024,114.36,0,0
517000321173,2045,114.36,0,0
516500109001,2024,114.72,0,0
516500109001,2045,114.72,0,0
515102003011,2024,114.73,0,0
515102003011,2045,114.73,0,0
511539017031,2024,114.88,0,0
511539017031,2045,114.88,0,0
517308103001,2024,114.89,0,0
517308103001,2045,114.89,0,0
510594913013,2024,0,114.93,0
510594913013,2045,0,114.93,0
510872001412,2024,114.93,0,0
510872001412,2045,114.93,0,0
517000321325,2024,115.02,0,0
517000321325,2045,115.02,0,0
510594901012,2024,115.09,0,0
510594901012,2045,115.09,0,0
516800006003,2024,115.09,0,0
516800006003,2045,115.09,0,0
516500112002,2024,115.1,0,0
516500112002,2045,115.1,0,0
517600606002,2024,115.21,0,0
517600606002,2045,115.21,0,0
517308106002,2024,115.33,0,0
517308106002,2045,115.33,0,0
518100422024,2024,115.34,0,0
518100422024,2045,115.34,0,0
517700018002,2024,115.42,0,0
517700018002,2045,115.42,0,0
518100448052,2024,115.51,0,0
518100448052,2045,115.51,0,0
510131015031,2024,115.53,0,0
510131015031,2045,115.53,0,0
511210202012,2024,115.56,0,0
511210202012,2045,115.56,0,0
510594615004,2024,115.66,0,0
510594615004,2045,115.66,0,0
518000655003,2024,115.67,0,0
518000655003,2045,115.67,0,0
510594216001,2024,115.68,0,0
510594216001,2045,115.68,0,0
510131004002,2024,115.74,0,0
510131004002,2045,115.74,0,0
510872001311,2024,115.77,0,0
510872001311,2045,115.77,0,0
518100460142,2024,115.81,0,0
518100460142,2045,115.81,0,0
517100025002,2024,115.92,0,0
517100025002,2045,115.92,0,0
510594502001,2024,115.98,0,0
510594502001,2045,115.98,0,0
517100001001,2024,115.99,0,0
517100001001,2045,115.99,0,0
518100406003,2024,116.1,0,0
518100406003,2045,116.1,0,0
518100460092,2024,116.11,0,0
518100460092,2045,116.11,0,0
517000306002,2024,116.14,0,0
517000306002,2045,116.14,0,0
510479303001,2024,0,116.22,0
510479303001,2045,0,116.22,0
517100057012,2024,116.3,0,0
517100057012,2045,116.3,0,0
517402116005,2024,116.33,0,0
517402116005,2045,116.33,0,0
518100458012,2024,116.35,0,0
518100458012,2045,116.35,0,0
517402114001,2024,116.36,0,0
517402114001,2045,116.36,0,0
510594619021,2024,116.41,0,0
510594619021,2045,116.41,0,0
515102001091,2024,116.41,0,0
515102001091,2045,116.41,0,0
518100418012,2024,116.42,0,0
518100418012,2045,116.42,0,0
510594154023,2024,116.44,0,0
510594154023,2045,116.44,0,0
510131023012,2024,116.59,0,0
510131023012,2045,116.59,0,0
518100458091,2024,116.65,0,0
518100458091,2045,116.65,0,0
518400001021,2024,116.77,0,0
518400001021,2045,116.77,0,0
511539003023,2024,116.83,0,0
511539003023,2045,116.83,0,0
511076112051,2024,116.88,0,0
511076112051,2045,116.88,0,0
510594308023,2024,116.89,0,0
510594308023,2045,116.89,0,0
511076112093,2024,116.99,0,0
511076112093,2045,116.99,0,0
517100013002,2024,117.11,0,0
517100013002,2045,117.11,0,0
510872007003,2024,117.17,0,0
510872007003,2045,117.17,0,0
510594708001,2024,117.3,0,0
510594708001,2045,117.3,0,0
517000321281,2024,117.3,0,0
517000321281,2045,117.3,0,0
517000320063,2024,117.34,0,0
517000320063,2045,117.34,0,0
516105003003,2024,117.44,0,0
516105003003,2045,117.44,0,0
510030113023,2024,117.6,0,0
510030113023,2045,117.6,0,0
511870204001,2024,117.74,0,0
511870204001,2045,117.74,0,0
517600107001,2024,117.75,0,0
517600107001,2045,117.75,0,0
518000655001,2024,117.77,0,0
518000655001,2045,117.77,0,0
510594825072,2024,117.86,0,0
510594825072,2045,117.86,0,0
510594918021,2024,118.13,0,0
510594918021,2045,118.13,0,0
515500201002,2024,118.2,0,0
515500201002,2045,118.2,0,0
510594216003,2024,118.25,0,0
510594216003,2045,118.25,0,0
518100424002,2024,118.43,0,0
518100424002,2045,118.43,0,0
517000306001,2024,118.48,0,0
517000306001,2045,118.48,0,0
517100049001,2024,118.6,0,0
517100049001,2045,118.6,0,0
515400004022,2024,118.64,0,0
515400004022,2045,118.64,0,0
517402103001,2024,118.71,0,0
517402103001,2045,118.71,0,0
515500201003,2024,118.73,0,0
515500201003,2045,118.73,0,0
516105002003,2024,118.77,0,0
516105002003,2045,118.77,0,0
510594221014,2024,118.88,0,0
510594221014,2045,118.88,0,0
516500116001,2024,118.97,0,0
516500116001,2045,118.97,0,0
510030109012,2024,119.25,0,0
510030109012,2045,119.25,0,0
511076105043,2024,119.48,0,0
511076105043,2045,119.48,0,0
510131002004,2024,119.49,0,0
510131002004,2045,119.49,0,0
511539019003,2024,119.54,0,0
511539019003,2045,119.54,0,0
518100462243,2024,119.61,0,0
518100462243,2045,119.61,0,0
511539012222,2024,119.81,0,0
511539012222,2045,119.81,0,0
510594302012,2024,119.84,0,0
510594302012,2045,119.84,0,0
518100462143,2024,119.91,0,0
518100462143,2045,119.91,0,0
510594713033,2024,119.93,0,0
510594713033,2045,119.93,0,0
510950801022,2024,119.94,0,0
510950801022,2045,119.94,0,0
510872010013,2024,119.99,0,0
510872010013,2045,119.99,0,0
510594524002,2024,120.16,0,0
510594524002,2045,120.16,0,0
517700011001,2024,120.38,0,0
517700011001,2045,120.38,0,0
511539009013,2024,120.42,0,0
511539009013,2045,120.42,0,0
517100056022,2024,120.6,0,0
517100056022,2045,120.6,0,0
511539012253,2024,120.61,0,0
511539012253,2045,120.61,0,0
510411008061,2024,120.64,0,0
510411008061,2045,120.64,0,0
518100436001,2024,120.69,0,0
518100436001,2045,120.69,0,0
515500208111,2024,120.74,0,0
515500208111,2045,120.74,0,0
517600605023,2024,120.8,0,0
517600605023,2045,120.8,0,0
517000321342,2024,120.91,0,0
517000321342,2045,120.91,0,0
518400002022,2024,121.05,0,0
518400002022,2045,121.05,0,0
510594323002,2024,121.19,0,0
510594323002,2045,121.19,0,0
511539004071,2024,121.29,0,0
511539004071,2045,121.29,0,0
516003001004,2024,121.36,0,0
516003001004,2045,121.36,0,0
517100061003,2024,121.63,0,0
517100061003,2045,121.63,0,0
510594811012,2024,121.72,0,0
510594811012,2045,121.72,0,0
510594506014,2024,121.79,0,0
510594506014,2045,121.79,0,0
516500101035,2024,121.84,0,0
516500101035,2045,121.84,0,0
511076112022,2024,121.86,0,0
511076112022,2045,121.86,0,0
510131001003,2024,121.92,0,0
510131001003,2045,121.92,0,0
517100031001,2024,122.04,0,0
517100031001,2045,122.04,0,0
518100460192,2024,122.2,0,0
518100460192,2045,122.2,0,0
510030108022,2024,122.33,0,0
510030108022,2045,122.33,0,0
510594501004,2024,122.37,0,0
510594501004,2045,122.37,0,0
518100460202,2024,122.47,0,0
518100460202,2045,122.47,0,0
517402116002,2024,122.58,0,0
517402116002,2045,122.58,0,0
510131013005,2024,122.67,0,0
510131013005,2045,122.67,0,0
518100460061,2024,122.69,0,0
518100460061,2045,122.69,0,0
510594211031,2024,122.74,0,0
510594211031,2045,122.74,0,0
511539004034,2024,122.74,0,0
511539004034,2045,122.74,0,0
517600604005,2024,122.93,0,0
517600604005,2045,122.93,0,0
511539014191,2024,123.09,0,0
511539014191,2045,123.09,0,0
510594917031,2024,123.34,0,0
510594917031,2045,123.34,0,0
518000751063,2024,123.34,0,0
518000751063,2045,123.34,0,0
511539014181,2024,123.36,0,0
511539014181,2045,123.36,0,0
511990502072,2024,123.39,0,0
511990502072,2045,123.39,0,0
510594914011,2024,123.67,0,0
510594914011,2045,123.67,0,0
511076112042,2024,123.82,0,0
511076112042,2045,123.82,0,0
510594527002,2024,123.92,0,0
510594527002,2045,123.92,0,0
516600002052,2024,123.92,0,0
516600002052,2045,123.92,0,0
518100410044,2024,123.94,0,0
518100410044,2045,123.94,0,0
517100056013,2024,124.04,0,0
517100056013,2045,124.04,0,0
511539004031,2024,124.09,0,0
511539004031,2045,124.09,0,0
517000322233,2024,124.15,0,0
517000322233,2045,124.15,0,0
517402128012,2024,124.31,0,0
517402128012,2045,124.31,0,0
510131005004,2024,124.43,0,0
510131005004,2045,124.43,0,0
511539004043,2024,124.45,0,0
511539004043,2045,124.45,0,0
511539014183,2024,124.47,0,0
511539014183,2045,124.47,0,0
510594202021,2024,124.49,0,0
510594202021,2045,124.49,0,0
510594402013,2024,124.5,0,0
510594402013,2045,124.5,0,0
517402123003,2024,124.57,0,0
517402123003,2045,124.57,0,0
511076105052,2024,124.74,0,0
511076105052,2045,124.74,0,0
510594306001,2024,124.9,0,0
510594306001,2045,124.9,0,0
517000304002,2024,124.92,0,0
517000304002,2045,124.92,0,0
518200033001,2024,124.97,0,0
518200033001,2045,124.97,0,0
517600606001,2024,125.21,0,0
517600606001,2045,125.21,0,0
515400005025,2024,125.27,0,0
515400005025,2045,125.27,0,0
511539012214,2024,125.49,0,0
511539012214,2045,125.49,0,0
517100066061,2024,126.21,0,0
517100066061,2045,126.21,0,0
518100428011,2024,126.26,0,0
518100428011,2045,126.26,0,0
511539017042,2024,126.35,0,0
511539017042,2045,126.35,0,0
518000654013,2024,126.45,0,0
518000654013,2045,126.45,0,0
515500209123,2024,126.53,0,0
515500209123,2045,126.53,0,0
518100448071,2024,126.66,0,0
518100448071,2045,126.66,0,0
517600607004,2024,126.94,0,0
517600607004,2045,126.94,0,0
511730303022,2024,127,0,0
511730303022,2045,127,0,0
518100408024,2024,127.02,0,0
518100408024,2045,127.02,0,0
517402119002,2024,127.08,0,0
517402119002,2045,127.08,0,0
511770203093,2024,127.14,0,0
511770203093,2045,127.14,0,0
510594508001,2024,127.19,0,0
510594508001,2045,127.19,0,0
510594805022,2024,127.27,0,0
510594805022,2045,127.27,0,0
517600208002,2024,127.27,0,0
517600208002,2045,127.27,0,0
511076117011,2024,127.29,0,0
511076117011,2045,127.29,0,0
517402116003,2024,127.31,0,0
517402116003,2045,127.31,0,0
516300004002,2024,127.33,0,0
516300004002,2045,127.33,0,0
517700005002,2024,127.42,0,0
517700005002,2045,127.42,0,0
511539012233,2024,127.45,0,0
511539012233,2045,127.45,0,0
517600610012,2024,127.57,0,0
517600610012,2045,127.57,0,0
518100440041,2024,127.59,0,0
518100440041,2045,127.59,0,0
517000313002,2024,127.7,0,0
517000313002,2045,127.7,0,0
510594515014,2024,127.78,0,0
510594515014,2045,127.78,0,0
517700029003,2024,127.86,0,0
517700029003,2045,127.86,0,0
517000315002,2024,127.94,0,0
517000315002,2045,127.94,0,0
510872006003,2024,128.06,0,0
510872006003,2045,128.06,0,0
517402127014,2024,128.12,0,0
517402127014,2045,128.12,0,0
510594809012,2024,128.29,0,0
510594809012,2045,128.29,0,0
510594814003,2024,128.29,0,0
510594814003,2045,128.29,0,0
518100462252,2024,128.36,0,0
518100462252,2045,128.36,0,0
510030108012,2024,128.43,0,0
510030108012,2045,128.43,0,0
511539002031,2024,128.46,0,0
511539002031,2045,128.46,0,0
510594712031,2024,128.47,0,0
510594712031,2045,128.47,0,0
518100460143,2024,128.47,0,0
518100460143,2045,128.47,0,0
518100410031,2024,128.49,0,0
518100410031,2045,128.49,0,0
510594711002,2024,128.58,0,0
510594711002,2045,128.58,0,0
517600604004,2024,128.75,0,0
517600604004,2045,128.75,0,0
510594204001,2024,128.78,0,0
510594204001,2045,128.78,0,0
511076114001,2024,128.99,0,0
511076114001,2045,128.99,0,0
516500118004,2024,129.04,0,0
516500118004,2045,129.04,0,0
518400001024,2024,129.14,0,0
518400001024,2045,129.14,0,0
517308113004,2024,129.15,0,0
517308113004,2045,129.15,0,0
510872008012,2024,129.17,0,0
510872008012,2045,129.17,0,0
510594825021,2024,129.19,0,0
510594825021,2045,129.19,0,0
510594155004,2024,129.34,0,0
510594155004,2045,129.34,0,0
511076110161,2024,129.51,0,0
511076110161,2045,129.51,0,0
517700011002,2024,129.66,0,0
517700011002,2045,129.66,0,0
511076110163,2024,129.7,0,0
511076110163,2045,129.7,0,0
517600108001,2024,129.85,0,0
517600108001,2045,129.85,0,0
517000321132,2024,129.87,0,0
517000321132,2045,129.87,0,0
518100462242,2024,129.94,0,0
518100462242,2045,129.94,0,0
517402120002,2024,130.05,0,0
517402120002,2045,130.05,0,0
516300001002,2024,130.09,0,0
516300001002,2045,130.09,0,0
518100454151,2024,130.09,0,0
518100454151,2045,130.09,0,0
518100404052,2024,130.12,0,0
518100404052,2045,130.12,0,0
510131037001,2024,130.21,0,0
510131037001,2045,130.21,0,0
511539014142,2024,130.34,0,0
511539014142,2045,130.34,0,0
517100060002,2024,130.34,0,0
517100060002,2045,130.34,0,0
511076110112,2024,130.36,0,0
511076110112,2045,130.36,0,0
510594506013,2024,130.51,0,0
